dbman.wibuku.app	/console	404	0			admin
dbman.wibuku.app	/controlpanel	404	0			admin
dbman.wibuku.app	/cp	404	0			admin
dbman.wibuku.app	/cpanel	404	0			admin
dbman.wibuku.app	/cpanel/	404	0			admin
dbman.wibuku.app	/dashboard	404	0			admin
dbman.wibuku.app	/debug	404	0			actuator
dbman.wibuku.app	/debug/pprof	404	0			actuator
dbman.wibuku.app	/debug/vars	404	0			actuator
dbman.wibuku.app	/explorer	404	0			graphql
dbman.wibuku.app	/gql	404	0			graphql
dbman.wibuku.app	/gql/v1	404	0			graphql
dbman.wibuku.app	/graphiql	404	0			graphql
dbman.wibuku.app	/graphql	404	0			graphql
dbman.wibuku.app	/graphql/playground	404	0			graphql
dbman.wibuku.app	/graphql/schema	404	0			graphql
dbman.wibuku.app	/graphql/v1	404	0			graphql
dbman.wibuku.app	/health	404	0			actuator
dbman.wibuku.app	/humans.txt	404	0			actuator
dbman.wibuku.app	/info	404	0			actuator
dbman.wibuku.app	/json	404	0			api
dbman.wibuku.app	/live	404	0			actuator
dbman.wibuku.app	/liveness	404	0			actuator
dbman.wibuku.app	/login	404	0			admin
dbman.wibuku.app	/login.php	404	0			admin
dbman.wibuku.app	/login/	404	0			admin
dbman.wibuku.app	/management	404	0			admin
dbman.wibuku.app	/management/	404	0			admin
dbman.wibuku.app	/manager	404	0			admin
dbman.wibuku.app	/manager/	404	0			admin
dbman.wibuku.app	/moderator	404	0			admin
dbman.wibuku.app	/oauth/authorize	404	0			api
dbman.wibuku.app	/oauth/token	404	0			api
dbman.wibuku.app	/openapi.json	404	0			actuator
dbman.wibuku.app	/openapi.yaml	404	0			actuator
dbman.wibuku.app	/panel	404	0			admin
dbman.wibuku.app	/panel/	404	0			admin
dbman.wibuku.app	/query	404	0			graphql
dbman.wibuku.app	/readiness	404	0			actuator
dbman.wibuku.app	/ready	404	0			actuator
dbman.wibuku.app	/rest	404	0			api
dbman.wibuku.app	/rest/api	404	0			api
dbman.wibuku.app	/rest/v1	404	0			api
dbman.wibuku.app	/rest/v2	404	0			api
dbman.wibuku.app	/robots.txt	404	0			actuator
dbman.wibuku.app	/schema	404	0			graphql
dbman.wibuku.app	/security.txt	404	0			actuator
dbman.wibuku.app	/server-info	404	0			actuator
dbman.wibuku.app	/server-status	404	0			actuator
dbman.wibuku.app	/siteadmin	404	0			admin
dbman.wibuku.app	/sitemap.xml	404	0			actuator
dbman.wibuku.app	/startup	404	0			actuator
dbman.wibuku.app	/status	404	0			actuator
dbman.wibuku.app	/superadmin	404	0			admin
dbman.wibuku.app	/swagger	404	0			actuator
dbman.wibuku.app	/swagger-ui.html	404	0			actuator
dbman.wibuku.app	/swagger-ui/swagger-ui.html	404	0			actuator
dbman.wibuku.app	/swagger.json	404	0			actuator
dbman.wibuku.app	/swagger.yaml	404	0			actuator
dbman.wibuku.app	/swagger/v1/swagger.json	404	0			actuator
dbman.wibuku.app	/swagger/v2/swagger.json	404	0			actuator
dbman.wibuku.app	/trace	404	0			actuator
dbman.wibuku.app	/trace.axd	404	0			actuator
dbman.wibuku.app	/user/login	404	0			admin
dbman.wibuku.app	/v1	404	0			api
dbman.wibuku.app	/v1/graphql	404	0			graphql
dbman.wibuku.app	/v2	404	0			api
dbman.wibuku.app	/v2/api-docs	404	0			actuator
dbman.wibuku.app	/v3	404	0			api
dbman.wibuku.app	/v3/api-docs	404	0			actuator
dbman.wibuku.app	/v3/api-docs/swagger-ui	404	0			actuator
dbman.wibuku.app	/wp-admin	404	0			admin
dbman.wibuku.app	/wp-admin/	404	0			admin
dbman.wibuku.app	/wp-login.php	404	0			admin
