front.wibuku.app	/auth/	404	47	application/json		api
front.wibuku.app	/auth/login	404	52	application/json		api
front.wibuku.app	/auth/register	404	55	application/json		api
front.wibuku.app	/auth/v1	404	49	application/json		api
front.wibuku.app	/auth/v1/authorize	404	59	application/json		api
front.wibuku.app	/auth/v1/token	404	55	application/json		api
front.wibuku.app	/backoffice	404	52	application/json		admin
front.wibuku.app	/backoffice/	404	53	application/json		admin
front.wibuku.app	/console	404	49	application/json		admin
front.wibuku.app	/controlpanel	404	54	application/json		admin
front.wibuku.app	/cp	404	44	application/json		admin
front.wibuku.app	/cpanel	404	48	application/json		admin
front.wibuku.app	/cpanel/	404	49	application/json		admin
front.wibuku.app	/dashboard	404	51	application/json		admin
front.wibuku.app	/debug	404	47	application/json		actuator
front.wibuku.app	/debug/pprof	404	53	application/json		actuator
front.wibuku.app	/debug/vars	404	52	application/json		actuator
front.wibuku.app	/explorer	404	50	application/json		graphql
front.wibuku.app	/gql	404	45	application/json		graphql
front.wibuku.app	/gql/v1	404	48	application/json		graphql
front.wibuku.app	/graphiql	404	50	application/json		graphql
front.wibuku.app	/graphql	404	49	application/json		graphql
front.wibuku.app	/graphql/playground	404	60	application/json		graphql
front.wibuku.app	/graphql/schema	404	56	application/json		graphql
front.wibuku.app	/graphql/v1	404	52	application/json		graphql
front.wibuku.app	/health	404	48	application/json		actuator
front.wibuku.app	/humans.txt	404	52	application/json		actuator
front.wibuku.app	/info	404	46	application/json		actuator
front.wibuku.app	/json	404	46	application/json		api
front.wibuku.app	/live	404	46	application/json		actuator
front.wibuku.app	/liveness	404	50	application/json		actuator
front.wibuku.app	/login	404	47	application/json		admin
front.wibuku.app	/login.php	404	51	application/json		admin
front.wibuku.app	/login/	404	48	application/json		admin
front.wibuku.app	/management	404	52	application/json		admin
front.wibuku.app	/management/	404	53	application/json		admin
front.wibuku.app	/manager	404	49	application/json		admin
front.wibuku.app	/manager/	404	50	application/json		admin
front.wibuku.app	/moderator	404	51	application/json		admin
front.wibuku.app	/oauth/authorize	404	57	application/json		api
front.wibuku.app	/oauth/token	404	53	application/json		api
front.wibuku.app	/openapi.json	404	54	application/json		actuator
front.wibuku.app	/openapi.yaml	404	54	application/json		actuator
front.wibuku.app	/panel	404	47	application/json		admin
front.wibuku.app	/panel/	404	48	application/json		admin
front.wibuku.app	/query	404	47	application/json		graphql
front.wibuku.app	/readiness	404	51	application/json		actuator
front.wibuku.app	/ready	404	47	application/json		actuator
front.wibuku.app	/rest	404	46	application/json		api
front.wibuku.app	/rest/api	404	50	application/json		api
front.wibuku.app	/rest/v1	404	49	application/json		api
front.wibuku.app	/rest/v2	404	49	application/json		api
front.wibuku.app	/robots.txt	404	52	application/json		actuator
front.wibuku.app	/schema	404	48	application/json		graphql
front.wibuku.app	/security.txt	404	54	application/json		actuator
