panel.wibuku.app	/api/v2/swagger.json	200	54	application/json		actuator
panel.wibuku.app	/api/v3	200	54	application/json		api
panel.wibuku.app	/api/version	200	54	application/json		api
panel.wibuku.app	/auth	200	54	application/json		api
panel.wibuku.app	/auth/	200	54	application/json		api
panel.wibuku.app	/auth/login	200	54	application/json		api
panel.wibuku.app	/auth/register	200	54	application/json		api
panel.wibuku.app	/auth/v1	200	54	application/json		api
panel.wibuku.app	/auth/v1/authorize	200	54	application/json		api
panel.wibuku.app	/auth/v1/token	200	54	application/json		api
panel.wibuku.app	/backoffice	200	54	application/json		admin
panel.wibuku.app	/backoffice/	200	54	application/json		admin
panel.wibuku.app	/console	200	54	application/json		admin
panel.wibuku.app	/controlpanel	200	54	application/json		admin
panel.wibuku.app	/cp	200	54	application/json		admin
panel.wibuku.app	/cpanel	200	54	application/json		admin
panel.wibuku.app	/cpanel/	200	54	application/json		admin
panel.wibuku.app	/dashboard	200	54	application/json		admin
panel.wibuku.app	/debug	200	54	application/json		actuator
panel.wibuku.app	/debug/pprof	200	54	application/json		actuator
panel.wibuku.app	/debug/vars	200	54	application/json		actuator
panel.wibuku.app	/explorer	200	54	application/json		graphql
panel.wibuku.app	/gql	200	54	application/json		graphql
panel.wibuku.app	/gql/v1	200	54	application/json		graphql
panel.wibuku.app	/graphiql	200	54	application/json		graphql
panel.wibuku.app	/graphql	200	54	application/json		graphql
panel.wibuku.app	/graphql/playground	200	54	application/json		graphql
panel.wibuku.app	/graphql/schema	200	54	application/json		graphql
panel.wibuku.app	/graphql/v1	200	54	application/json		graphql
panel.wibuku.app	/health	200	54	application/json		actuator
panel.wibuku.app	/humans.txt	200	54	application/json		actuator
panel.wibuku.app	/info	200	54	application/json		actuator
panel.wibuku.app	/json	200	54	application/json		api
panel.wibuku.app	/live	200	54	application/json		actuator
panel.wibuku.app	/liveness	200	54	application/json		actuator
panel.wibuku.app	/login	200	54	application/json		admin
panel.wibuku.app	/login.php	200	54	application/json		admin
panel.wibuku.app	/login/	200	54	application/json		admin
panel.wibuku.app	/management	200	54	application/json		admin
panel.wibuku.app	/management/	200	54	application/json		admin
panel.wibuku.app	/manager	200	54	application/json		admin
panel.wibuku.app	/manager/	200	54	application/json		admin
panel.wibuku.app	/moderator	200	54	application/json		admin
panel.wibuku.app	/oauth/authorize	200	54	application/json		api
panel.wibuku.app	/oauth/token	200	54	application/json		api
panel.wibuku.app	/openapi.json	200	54	application/json		actuator
panel.wibuku.app	/openapi.yaml	200	54	application/json		actuator
panel.wibuku.app	/panel	200	54	application/json		admin
panel.wibuku.app	/panel/	200	54	application/json		admin
panel.wibuku.app	/query	200	54	application/json		graphql
panel.wibuku.app	/readiness	200	54	application/json		actuator
panel.wibuku.app	/ready	200	54	application/json		actuator
panel.wibuku.app	/rest	200	54	application/json		api
panel.wibuku.app	/rest/api	200	54	application/json		api
panel.wibuku.app	/rest/v1	200	54	application/json		api
panel.wibuku.app	/rest/v2	200	54	application/json		api
panel.wibuku.app	/robots.txt	200	54	application/json		actuator
panel.wibuku.app	/schema	200	54	application/json		graphql
panel.wibuku.app	/security.txt	200	54	application/json		actuator
panel.wibuku.app	/server-info	200	54	application/json		actuator
panel.wibuku.app	/server-status	200	54	application/json		actuator
panel.wibuku.app	/siteadmin	200	54	application/json		admin
panel.wibuku.app	/sitemap.xml	200	54	application/json		actuator
panel.wibuku.app	/startup	200	54	application/json		actuator
panel.wibuku.app	/status	200	54	application/json		actuator
panel.wibuku.app	/superadmin	200	54	application/json		admin
panel.wibuku.app	/swagger	200	54	application/json		actuator
panel.wibuku.app	/swagger-ui.html	200	54	application/json		actuator
panel.wibuku.app	/swagger-ui/swagger-ui.html	200	54	application/json		actuator
panel.wibuku.app	/swagger.json	200	54	application/json		actuator
panel.wibuku.app	/swagger.yaml	200	54	application/json		actuator
panel.wibuku.app	/swagger/v1/swagger.json	200	54	application/json		actuator
panel.wibuku.app	/swagger/v2/swagger.json	200	54	application/json		actuator
panel.wibuku.app	/trace	200	54	application/json		actuator
panel.wibuku.app	/trace.axd	200	54	application/json		actuator
panel.wibuku.app	/user/login	200	54	application/json		admin
panel.wibuku.app	/v1	200	54	application/json		api
panel.wibuku.app	/v1/graphql	200	54	application/json		graphql
panel.wibuku.app	/v2	200	54	application/json		api
panel.wibuku.app	/v2/api-docs	200	54	application/json		actuator
panel.wibuku.app	/v3	200	54	application/json		api
panel.wibuku.app	/v3/api-docs	200	54	application/json		actuator
panel.wibuku.app	/v3/api-docs/swagger-ui	200	54	application/json		actuator
panel.wibuku.app	/wp-admin	200	54	application/json		admin
panel.wibuku.app	/wp-admin/	200	54	application/json		admin
panel.wibuku.app	/wp-login.php	200	54	application/json		admin
