admin.wibuku.app	/api/login	404	21	text/plain;	charset=utf-8	api
admin.wibuku.app	/api/me	404	18	text/plain;	charset=utf-8	admin
admin.wibuku.app	/api/me	404	18	text/plain;	charset=utf-8	api
admin.wibuku.app	/api/openapi.json	404	28	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/api/ping	404	20	text/plain;	charset=utf-8	api
admin.wibuku.app	/api/posts	404	21	text/plain;	charset=utf-8	api
admin.wibuku.app	/api/query	404	21	text/plain;	charset=utf-8	graphql
admin.wibuku.app	/api/rest	404	20	text/plain;	charset=utf-8	api
admin.wibuku.app	/api/schema	404	22	text/plain;	charset=utf-8	graphql
admin.wibuku.app	/api/search	404	22	text/plain;	charset=utf-8	api
admin.wibuku.app	/api/session	404	23	text/plain;	charset=utf-8	api
admin.wibuku.app	/api/status	404	22	text/plain;	charset=utf-8	api
admin.wibuku.app	/api/swagger	404	23	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/api/swagger-ui	404	26	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/api/token	404	21	text/plain;	charset=utf-8	api
admin.wibuku.app	/api/user	404	20	text/plain;	charset=utf-8	admin
admin.wibuku.app	/api/user	404	20	text/plain;	charset=utf-8	api
admin.wibuku.app	/api/users	404	21	text/plain;	charset=utf-8	admin
admin.wibuku.app	/api/users	404	21	text/plain;	charset=utf-8	api
admin.wibuku.app	/api/v1	404	18	text/plain;	charset=utf-8	api
admin.wibuku.app	/api/v1/graphql	404	26	text/plain;	charset=utf-8	graphql
admin.wibuku.app	/api/v1/graphql/	404	27	text/plain;	charset=utf-8	graphql
admin.wibuku.app	/api/v1/openapi.json	404	31	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/api/v1/swagger.json	404	31	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/api/v2	404	18	text/plain;	charset=utf-8	api
admin.wibuku.app	/api/v2/openapi.json	404	31	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/api/v2/swagger.json	404	31	text/plain;	charset=utf-8	actuator
